chromogram_0_0,chromogram_0_1,chromogram_0_10,chromogram_0_11,chromogram_0_12,chromogram_0_2,chromogram_0_3,chromogram_0_4,chromogram_0_5,chromogram_0_6,chromogram_0_7,chromogram_0_8,chromogram_0_9,chromogram_10_0,chromogram_10_1,chromogram_10_10,chromogram_10_11,chromogram_10_12,chromogram_10_2,chromogram_10_3,chromogram_10_4,chromogram_10_5,chromogram_10_6,chromogram_10_7,chromogram_10_8,chromogram_10_9,chromogram_11_0,chromogram_11_1,chromogram_11_10,chromogram_11_11,chromogram_11_12,chromogram_11_2,chromogram_11_3,chromogram_11_4,chromogram_11_5,chromogram_11_6,chromogram_11_7,chromogram_11_8,chromogram_11_9,chromogram_1_0,chromogram_1_1,chromogram_1_10,chromogram_1_11,chromogram_1_12,chromogram_1_2,chromogram_1_3,chromogram_1_4,chromogram_1_5,chromogram_1_6,chromogram_1_7,chromogram_1_8,chromogram_1_9,chromogram_2_0,chromogram_2_1,chromogram_2_10,chromogram_2_11,chromogram_2_12,chromogram_2_2,chromogram_2_3,chromogram_2_4,chromogram_2_5,chromogram_2_6,chromogram_2_7,chromogram_2_8,chromogram_2_9,chromogram_3_0,chromogram_3_1,chromogram_3_10,chromogram_3_11,chromogram_3_12,chromogram_3_2,chromogram_3_3,chromogram_3_4,chromogram_3_5,chromogram_3_6,chromogram_3_7,chromogram_3_8,chromogram_3_9,chromogram_4_0,chromogram_4_1,chromogram_4_10,chromogram_4_11,chromogram_4_12,chromogram_4_2,chromogram_4_3,chromogram_4_4,chromogram_4_5,chromogram_4_6,chromogram_4_7,chromogram_4_8,chromogram_4_9,chromogram_5_0,chromogram_5_1,chromogram_5_10,chromogram_5_11,chromogram_5_12,chromogram_5_2,chromogram_5_3,chromogram_5_4,chromogram_5_5,chromogram_5_6,chromogram_5_7,chromogram_5_8,chromogram_5_9,chromogram_6_0,chromogram_6_1,chromogram_6_10,chromogram_6_11,chromogram_6_12,chromogram_6_2,chromogram_6_3,chromogram_6_4,chromogram_6_5,chromogram_6_6,chromogram_6_7,chromogram_6_8,chromogram_6_9,chromogram_7_0,chromogram_7_1,chromogram_7_10,chromogram_7_11,chromogram_7_12,chromogram_7_2,chromogram_7_3,chromogram_7_4,chromogram_7_5,chromogram_7_6,chromogram_7_7,chromogram_7_8,chromogram_7_9,chromogram_8_0,chromogram_8_1,chromogram_8_10,chromogram_8_11,chromogram_8_12,chromogram_8_2,chromogram_8_3,chromogram_8_4,chromogram_8_5,chromogram_8_6,chromogram_8_7,chromogram_8_8,chromogram_8_9,chromogram_9_0,chromogram_9_1,chromogram_9_10,chromogram_9_11,chromogram_9_12,chromogram_9_2,chromogram_9_3,chromogram_9_4,chromogram_9_5,chromogram_9_6,chromogram_9_7,chromogram_9_8,chromogram_9_9,spec_centr_0,spec_centr_1,spec_centr_10,spec_centr_11,spec_centr_12,spec_centr_2,spec_centr_3,spec_centr_4,spec_centr_5,spec_centr_6,spec_centr_7,spec_centr_8,spec_centr_9,species
0.921155154,0.641554286,0.59897064,0.748971619,0.94199987,0.687966796,0.870232613,0.727967787,0.934536463,0.767286306,0.581528158,0.667889659,0.737148876,0.854017548,0.669088936,0.602539685,0.653036344,0.796004731,0.579903406,0.722257876,0.710337535,0.800110746,0.747071763,0.629496274,0.705450196,0.752024772,0.848342099,0.629930854,0.522047994,0.636383531,0.834259245,0.575383425,0.750134014,0.637971938,0.796031592,0.680955785,0.483163224,0.517264198,0.644419728,0.977693149,0.679849299,0.722116683,0.867509583,1,0.578993689,0.860608901,0.833855813,1,0.892574396,0.714488369,0.801031013,0.841067336,0.99372578,0.718107297,0.83257581,0.90796566,0.95005901,0.578832319,0.882855168,0.919004249,0.950993741,0.91954124,0.779292853,0.805929321,0.892160733,1,0.788637894,0.9043116,0.932393522,0.84020786,0.702173635,0.956335746,0.987250418,0.900444512,0.934348842,0.873845301,0.856010922,0.934359741,0.971964916,0.930207305,1,1,0.73235626,0.869251755,0.998313643,1,0.8589225,0.971644904,0.963739493,0.920109373,0.973011511,0.974613283,1,0.980898355,0.997104581,0.693067664,1,1,0.969394931,0.808891104,0.993638586,0.988962454,0.983978524,1,0.998172557,0.978314926,0.951106562,0.940345222,0.666516947,0.885539321,0.877932234,0.940273281,0.788114413,1,1,1,0.951601744,0.948409929,0.940202487,0.871486147,0.895117069,0.77175371,0.744083242,0.759509961,0.877193999,0.79068385,0.982337023,0.954296017,0.949669754,0.900453227,0.926179108,0.8511112,0.776266024,0.779900557,0.851113936,0.67485481,0.70065576,0.807497149,0.805903986,0.912277684,0.839820232,0.849337897,0.835763466,0.863859165,0.744838609,0.675317513,0.676010361,0.756913952,0.639455568,0.696530875,0.746532009,0.797056057,0.802997784,0.744483809,0.807766894,0.801310081,470.6125349,999.4929554,1115.965662,1179.547646,1330.601488,1548.796548,1360.975018,759.1167063,985.4508989,893.6233195,801.0643012,1028.592184,1261.23651,caudatus
0.921021924,0.642232618,0.598801278,0.749138929,0.935702136,0.687882589,0.870771693,0.727645889,0.934834215,0.766259844,0.581488198,0.667973445,0.737145753,0.855450188,0.670710603,0.602245391,0.652505138,0.786941767,0.57944368,0.723038029,0.710111775,0.800013294,0.746440057,0.629470771,0.705492881,0.752094273,0.850596362,0.631686958,0.521789393,0.636496,0.830977372,0.575079438,0.750790027,0.637608433,0.796338049,0.68003843,0.483061226,0.517308521,0.644563192,0.976210082,0.679984593,0.722032823,0.86851677,1,0.57888761,0.861452187,0.833645792,1,0.891640144,0.714428473,0.801108754,0.841011719,0.994035127,0.719292169,0.832493181,0.905421306,0.930636236,0.578730903,0.883784733,0.918849671,0.950469004,0.918929651,0.779160054,0.806080664,0.892243441,1,0.789109622,0.904190984,0.928963024,0.816120009,0.702148212,0.957096684,0.987125668,0.899451828,0.934032987,0.873792069,0.856107497,0.934526102,0.974294615,0.931129509,1,1,0.724770722,0.86922842,0.998680736,1,0.857619694,0.971513543,0.96375526,0.920188889,0.973177401,0.97402455,1,0.980917893,0.996570175,0.683597939,1,1,0.969494327,0.807450475,0.993625827,0.988961423,0.984164827,1,0.997369592,0.978671196,0.951073531,0.938799918,0.652746063,0.885253879,0.878159296,0.940411609,0.786776764,1,1,1,0.951600538,0.952631007,0.942624308,0.871427388,0.896455925,0.774373778,0.743513469,0.760031101,0.877312394,0.789686481,0.982190651,0.954246236,0.94961958,0.900468256,0.931528179,0.853181374,0.7761216,0.778143242,0.835170069,0.67419196,0.701310023,0.807549547,0.805294379,0.911916069,0.839720036,0.849371637,0.835812902,0.871323822,0.747351646,0.675071718,0.675260755,0.749411023,0.638889765,0.697198538,0.746499012,0.796597471,0.802588059,0.7444425,0.807822296,0.801339734,467.4547018,1000.557694,1115.327851,1175.868568,1327.260525,1549.770405,1359.847046,758.0098326,987.736401,893.2098618,801.2740504,1029.097859,1261.484528,caudatus
0.922213873,0.644077185,0.597461595,0.751543587,0.948282078,0.687935534,0.871476062,0.725498064,0.93440004,0.761667609,0.579775983,0.666150136,0.735801175,0.863727751,0.675756851,0.602221119,0.655054407,0.795990159,0.578461898,0.72453621,0.709728545,0.799716364,0.744792615,0.630388518,0.707015378,0.752731312,0.861423788,0.638029606,0.522048039,0.636637572,0.829698083,0.573547943,0.75163096,0.637118132,0.797217946,0.677905728,0.48406904,0.518419791,0.645628449,0.976352957,0.680017519,0.720597349,0.868330775,1,0.579710363,0.863414758,0.831834849,1,0.887498268,0.713154196,0.800597081,0.839604873,0.996611252,0.722332657,0.831904185,0.894411135,0.866647645,0.577732617,0.885514065,0.917471362,0.949633974,0.917002599,0.778038482,0.806342675,0.892020358,1,0.789071395,0.903201997,0.921919839,0.780583905,0.700501128,0.957962392,0.986067285,0.896929192,0.9323133,0.87247212,0.855783547,0.934370965,0.982325076,0.932016645,1,1,0.712390796,0.867649099,0.998929217,1,0.854374852,0.97073808,0.963204814,0.919519732,0.973081554,0.97639252,1,0.981810325,0.995586848,0.667347434,1,1,0.969974861,0.803451438,0.993070813,0.988838351,0.984694651,1,0.992965877,0.979203651,0.951903178,0.935771455,0.625985744,0.886333603,0.879951525,0.941231737,0.783312747,1,1,1,0.952132775,0.965741854,0.950167445,0.872526007,0.901375682,0.792268837,0.743063913,0.762050914,0.878251335,0.786544654,0.981876981,0.955096427,0.950548402,0.90104089,0.940188572,0.859062613,0.777093698,0.774006505,0.797011804,0.672722118,0.703203393,0.808310416,0.803614321,0.911605187,0.840265478,0.850182513,0.836359187,0.898161588,0.75612829,0.675303021,0.674059821,0.741029306,0.637704339,0.698528511,0.746671621,0.795235541,0.802049014,0.745484158,0.808399347,0.801448273,471.531334,1004.077006,1113.418194,1174.798697,1329.782614,1552.722014,1356.46114,754.7003016,994.6282759,891.973917,801.9190046,1030.616945,1262.219468,caudatus
0.923235191,0.644780798,0.597301829,0.752670965,0.969825469,0.687852966,0.872003735,0.725183234,0.934689915,0.760665354,0.579739592,0.666229025,0.735794245,0.867642315,0.677618387,0.601932676,0.656264528,0.816806463,0.57801212,0.725308756,0.70950924,0.799612278,0.744180956,0.630365446,0.707055562,0.752793405,0.866124265,0.640165316,0.521798125,0.636139391,0.840804796,0.573250621,0.752279769,0.636762444,0.797515916,0.677009647,0.483971563,0.518463616,0.64576552,0.977631448,0.680379833,0.720523169,0.865526363,1,0.579614633,0.864245091,0.831630652,1,0.886583095,0.713100059,0.80067018,0.839544675,0.998031878,0.723517477,0.831827705,0.889632276,0.854990669,0.577645617,0.886435314,0.917320824,0.949115615,0.91640266,0.777906949,0.806496261,0.892098003,1,0.789523193,0.903082691,0.920644929,0.789290509,0.700486987,0.958720989,0.98594371,0.895947343,0.932005555,0.872419067,0.855886911,0.934533461,0.984260684,0.932584265,1,1,0.721092556,0.867632934,0.999295479,1,0.853085248,0.970610778,0.963217741,0.919604514,0.973248116,0.977578278,1,0.981831003,0.994047897,0.67008323,1,1,0.970074155,0.802025316,0.993059571,0.988837659,0.984881626,1,0.990692294,0.979081185,0.951870297,0.935333307,0.634426783,0.886055507,0.880174668,0.941369026,0.781988527,1,1,1,0.952132716,0.969341765,0.95237679,0.872465977,0.901855707,0.808486606,0.742504201,0.762569594,0.878368971,0.785557142,0.981739103,0.955047035,0.950490184,0.90105464,0.94046476,0.860431959,0.776948288,0.771263037,0.793508834,0.672066081,0.703855578,0.808363575,0.80301097,0.911255262,0.840164929,0.850207362,0.836405822,0.905893905,0.758543769,0.67505712,0.673891387,0.75426057,0.63714196,0.699192279,0.746642418,0.794777686,0.801655256,0.745443345,0.808447381,0.801472884,486.1906988,1006.092045,1112.783156,1174.721488,1339.289676,1553.712193,1355.331856,753.6009129,996.9373178,891.563373,802.1392549,1031.123925,1262.461412,caudatus
0.923435924,0.645401145,0.597144578,0.753591339,0.997562727,0.68777135,0.872529146,0.724870234,0.934978742,0.759668628,0.579704388,0.66630683,0.735786071,0.870714686,0.679328615,0.601645359,0.657552105,0.844468792,0.577565117,0.726079799,0.709290816,0.799508626,0.743573357,0.630343025,0.707095134,0.752853968,0.869836086,0.642131351,0.521550359,0.635778437,0.858545355,0.572955998,0.752926187,0.63640829,0.797813404,0.67611818,0.483874973,0.518507931,0.645900951,0.978604472,0.680799777,0.720451309,0.861625289,1,0.579521773,0.86507311,0.831427927,1,0.885673035,0.713046885,0.800742861,0.839483557,0.999055515,0.724594088,0.831752479,0.88556558,0.853057662,0.577562647,0.88735463,0.91717108,0.948598821,0.915806225,0.777775861,0.806650775,0.892174887,1,0.789986401,0.902963596,0.920015641,0.807204961,0.700476189,0.959478449,0.98582036,0.894968429,0.931700296,0.872366043,0.855992307,0.934695302,0.985678677,0.933111448,1,1,0.734591556,0.867618772,0.999660754,1,0.851799636,0.970484759,0.963230132,0.919691089,0.973414696,0.978384989,1,0.981851618,0.992435748,0.676947807,1,1,0.970173379,0.800604079,0.993048754,0.988836707,0.985069345,1,0.987589324,0.978892927,0.951837266,0.935684604,0.651826255,0.885778541,0.880397977,0.941505853,0.780669293,1,1,1,0.952133094,0.971784053,0.954275923,0.872405352,0.901807467,0.827301482,0.741946905,0.763088418,0.878486097,0.784574361,0.981602548,0.954997404,0.950430554,0.901068342,0.939485538,0.861630768,0.776802189,0.768665808,0.795966508,0.671412056,0.704507544,0.808416537,0.802410884,0.910907947,0.840064232,0.850230462,0.836451858,0.912337118,0.760691614,0.674810754,0.674755204,0.779063125,0.636581167,0.699855387,0.746613615,0.794321604,0.801265002,0.745402653,0.808494113,0.801496351,476.9658777,1005.992457,1112.148781,1171.121918,1324.523935,1554.704101,1354.202294,752.5034802,999.2521854,891.1535785,802.362089,1031.631226,1262.701818,caudatus
0.922728926,0.64590353,0.596989892,0.754151105,1,0.687690574,0.87303041,0.724559087,0.935266532,0.758677449,0.579670413,0.666383643,0.735776759,0.872973145,0.680876916,0.601359206,0.65865883,0.851557694,0.57712084,0.726831103,0.709073295,0.799405379,0.742969793,0.630321319,0.707134164,0.752913103,0.872364257,0.643870044,0.52130481,0.635532016,0.856995521,0.572664004,0.753551288,0.636055695,0.798110435,0.675231311,0.483779306,0.518552825,0.64603483,0.978965279,0.681224455,0.720381835,0.857575889,0.975331749,0.579431652,0.865877113,0.831226704,1,0.884768115,0.712994721,0.800815183,0.83942161,0.999550546,0.725522175,0.831678568,0.882562695,0.836871912,0.577483605,0.888249738,0.917022156,0.948083564,0.915213314,0.777645226,0.806806258,0.892251063,1,0.790424884,0.902844743,0.919771311,0.808114829,0.700468641,0.960210706,0.985697253,0.893992364,0.931397516,0.872313029,0.856099727,0.934856511,0.986538827,0.933582409,1,1,0.730097148,0.867606562,1,1,0.850517891,0.970360026,0.963241967,0.919779428,0.973581321,0.978975776,1,0.981872178,0.99093011,0.668379675,1,0.999975027,0.970272532,0.799187576,0.993038358,0.988835468,0.985257779,1,0.983731324,0.97864107,0.951804123,0.936453884,0.656193406,0.885502708,0.880599469,0.94164221,0.779354877,1,1,1,0.952133919,0.973079594,0.955825305,0.872344201,0.901263438,0.823544093,0.741392012,0.763588298,0.878602714,0.783596153,0.981467302,0.954947536,0.950369535,0.901082079,0.937449047,0.862653417,0.776655468,0.766782211,0.783613441,0.670760001,0.70514166,0.808469315,0.801813926,0.910563235,0.839963398,0.850251878,0.836497397,0.917515407,0.762544314,0.674563961,0.676602406,0.79144246,0.636021934,0.700500304,0.746585228,0.793867214,0.800878251,0.745362115,0.808539673,0.80151878,470.4452169,1009.018239,1111.515246,1171.846949,1338.353172,1555.697051,1353.072401,751.4080368,1001.572938,890.7445806,802.5875916,1032.138827,1262.940687,caudatus
0.921348439,0.646355939,0.596837842,0.754457277,1,0.687610709,0.873234032,0.724249804,0.93555323,0.757691771,0.579637628,0.666459434,0.735766282,0.874795782,0.682389146,0.601074235,0.659502031,0.856332814,0.576679316,0.727334824,0.708856682,0.799302599,0.742370235,0.630300255,0.707172542,0.752970812,0.873858172,0.645476619,0.521061564,0.635672669,0.857110127,0.572374665,0.753918943,0.635704675,0.798406955,0.674349,0.483684524,0.518598296,0.646167149,0.978564093,0.681654078,0.720314817,0.853700893,0.950877353,0.57934433,0.866385745,0.831026997,1,0.883868266,0.712943528,0.80088715,0.839358824,0.999453216,0.726364235,0.831606014,0.88047002,0.824961739,0.577408568,0.888842246,0.916874069,0.947569958,0.914623871,0.777515044,0.806962749,0.892326528,1,0.790910124,0.902726159,0.919713853,0.808926535,0.700464376,0.960616866,0.985574397,0.893019373,0.931097191,0.872260042,0.856209137,0.935017071,0.986892902,0.934037829,1,1,0.724088108,0.867596306,1,1,0.849240329,0.970236586,0.963253262,0.919869491,0.973747987,0.979188698,1,0.981892677,0.989745159,0.661045647,1,0.999611922,0.970371623,0.797776184,0.993028397,0.988833956,0.985446899,1,0.979244715,0.978378462,0.951770839,0.937460647,0.660791146,0.885227999,0.880503295,0.941778108,0.77804568,1,1,1,0.952135188,0.973200816,0.957140067,0.872282476,0.900377252,0.816729457,0.740839495,0.763829927,0.878718827,0.782622881,0.981333335,0.95489743,0.950307101,0.901095811,0.934410459,0.863575297,0.776508093,0.765909377,0.776329488,0.670109898,0.705536886,0.808521908,0.80122037,0.910221098,0.839862401,0.850271549,0.836542389,0.921206277,0.764155187,0.674316729,0.679077,0.806446811,0.635464292,0.700907438,0.746557258,0.793414673,0.80049497,0.745321671,0.80858398,0.801540141,470.3230605,1008.685106,1110.882451,1172.043517,1336.084192,1556.691099,1351.942198,750.3145736,1003.899527,890.3362926,802.8156931,1032.64666,1263.178029,caudatus
0.919433258,0.646728815,0.596688393,0.753871713,1,0.687531903,0.873436142,0.723942329,0.935838857,0.756711606,0.579606046,0.666534239,0.735754584,0.876562237,0.683880527,0.600790402,0.659964203,0.863502978,0.576240615,0.727837329,0.708640937,0.799200255,0.74177467,0.630279852,0.707210317,0.753027016,0.874446708,0.646924798,0.520820587,0.636096027,0.863471565,0.572088093,0.754284665,0.635355172,0.798702988,0.673471248,0.483590631,0.518644372,0.646297853,0.977393271,0.682038192,0.72025026,0.849820058,0.931583098,0.579259905,0.86689261,0.830828759,1,0.882973476,0.712893294,0.80095876,0.839295137,0.998817879,0.727082306,0.831534838,0.878985466,0.821165432,0.577337629,0.889433291,0.916726783,0.94705795,0.914037884,0.777385311,0.807120241,0.892401253,1,0.791385352,0.902607876,0.919578238,0.813680241,0.700463448,0.961022518,0.985451776,0.892049334,0.930799294,0.872207058,0.856320484,0.935176998,0.986956391,0.934453459,1,1,0.722051053,0.867588017,1,1,0.847966774,0.970114421,0.963263995,0.919961233,0.973914679,0.979468375,1,0.981913191,0.988559433,0.657951136,1,0.999250126,0.97047066,0.796369693,0.993018846,0.988832145,0.985636691,1,0.974371269,0.978083973,0.951737505,0.938311324,0.667984377,0.88495446,0.880408259,0.941913568,0.776741473,1,1,1,0.952136907,0.972226115,0.958175953,0.872220279,0.899059527,0.81192707,0.740289497,0.764072236,0.878834457,0.781654305,0.981200642,0.95484709,0.950243225,0.901109553,0.930683508,0.8643817,0.776360139,0.765887641,0.778308644,0.669461904,0.70593223,0.808574326,0.80063003,0.909881529,0.839761249,0.850289474,0.836586833,0.923342599,0.76546326,0.674069089,0.681793868,0.826921407,0.634908385,0.701314212,0.746529693,0.792963879,0.800115155,0.745281337,0.808627086,0.801560392,472.8702916,1010.786639,1110.250379,1170.540976,1331.350775,1557.686836,1350.811653,749.223122,1006.231977,889.928772,803.0464613,1033.154736,1263.413825,caudatus
0.9171156,0.647056926,0.596541543,0.752418938,1,0.687454098,0.873636614,0.723636697,0.936123366,0.755736974,0.579575725,0.666608032,0.735741653,0.87821354,0.685370327,0.600507703,0.659969387,0.872530912,0.575804747,0.728338594,0.708426097,0.79909839,0.741183086,0.630260157,0.707247441,0.753081751,0.87435777,0.648275308,0.520581905,0.636705012,0.875357985,0.571804241,0.754648359,0.635007235,0.798998489,0.672598046,0.483497688,0.518691072,0.646426936,0.975299338,0.682366484,0.720188163,0.846453328,0.919918545,0.579178335,0.867397578,0.830632027,1,0.882083739,0.71284409,0.801030028,0.839230549,0.997543447,0.727692063,0.831465047,0.878122862,0.825236862,0.577270772,0.890022749,0.916580332,0.946547628,0.913455338,0.777256061,0.807278792,0.892475223,1,0.79187814,0.902489919,0.919599979,0.823325081,0.700465828,0.961427606,0.985329413,0.891082427,0.930503833,0.872154091,0.856433787,0.935336252,0.986650676,0.934836917,1,1,0.723491896,0.867581672,1,1,0.846697473,0.969993555,0.963274158,0.920054642,0.974081396,0.979711696,1,0.98193373,0.987641735,0.65982841,1,0.998889647,0.970569639,0.794968395,0.993009732,0.98883003,0.985827123,1,0.969292077,0.977804285,0.951704138,0.939203227,0.678299372,0.88468208,0.880314417,0.942048584,0.775442564,1,1,1,0.952139052,0.970126808,0.95897237,0.872157608,0.897688269,0.810827046,0.739741998,0.764315276,0.878949597,0.780690693,0.981069202,0.954796525,0.950177902,0.901123283,0.926341526,0.865106829,0.776211589,0.76682839,0.790022995,0.668816015,0.706327774,0.808626566,0.800043106,0.909544499,0.839659962,0.850305624,0.836630713,0.923644168,0.766456777,0.673821023,0.684832831,0.853401624,0.634354252,0.701720682,0.746502546,0.792514961,0.799738804,0.745241144,0.808668968,0.801579532,467.693305,1011.897094,1109.61911,1173.615912,1341.48944,1558.68275,1349.680807,748.1337324,1008.570203,889.5219563,803.2798642,1033.663132,1263.648093,caudatus
0.912338988,0.647618713,0.59625569,0.747280447,1,0.687301532,0.874032827,0.723031113,0.936689007,0.753804033,0.579518755,0.66675271,0.735712302,0.881357746,0.688292396,0.599945649,0.658206114,0.892340229,0.574941271,0.729337353,0.70799922,0.798896058,0.740011665,0.630222808,0.707319665,0.753186907,0.873151834,0.650761461,0.52011147,0.638341311,0.914230773,0.571244637,0.755369745,0.634316199,0.799587872,0.670865027,0.48331454,0.518786417,0.646680414,0.968798913,0.682775522,0.720071502,0.841491009,0.91925751,0.579023735,0.868402036,0.83024322,1,0.880319137,0.712748622,0.801171522,0.839098829,0.993453751,0.728555244,0.831329759,0.877309342,0.850510595,0.577149372,0.891197053,0.91629005,0.94553207,0.912300363,0.776998969,0.807599071,0.89262104,1,0.792819647,0.902255128,0.919736393,0.854712438,0.700480556,0.962236055,0.985085553,0.889157982,0.929920016,0.872048178,0.856666041,0.935652891,0.985436529,0.935426113,1,1,0.7361482,0.867574817,1,1,0.844171596,0.969755651,0.963292764,0.920246253,0.974414946,0.981223872,1,0.98197507,0.986569223,0.678130557,1,0.998172638,0.970767407,0.792181328,0.992992747,0.988824864,0.986209815,1,0.959682855,0.977300897,0.951637468,0.941028127,0.707888589,0.88414085,0.880130267,0.942317278,0.772860583,1,1,1,0.95214468,0.963584781,0.959939184,0.872031062,0.895041102,0.820286217,0.738654468,0.764803407,0.879178423,0.778778267,0.980809932,0.954694737,0.950042876,0.901150827,0.916532603,0.866305453,0.775912873,0.771314223,0.841360986,0.667530385,0.707119285,0.808730561,0.798879437,0.90887795,0.839456955,0.850332588,0.836716938,0.918562897,0.767389123,0.673323672,0.691133043,0.920228687,0.63325114,0.702532521,0.746449581,0.791622652,0.798996339,0.74516108,0.808749104,0.801614665,474.3780894,1014.377994,1108.358954,1167.735439,1325.620307,1560.671544,1347.418234,745.9612756,1013.264185,888.7104124,803.7547057,1034.680635,1264.111974,caudatus
0.909743603,0.647803132,0.595272847,0.743201556,1,0.687509805,0.874002163,0.721539169,0.935618726,0.751322077,0.577892179,0.664758405,0.73438059,0.882641503,0.689573101,0.600537294,0.657211403,0.902795335,0.574911116,0.729583676,0.708103367,0.798725712,0.739685845,0.631194367,0.708747374,0.753666626,0.87266893,0.652594277,0.520901132,0.639036521,0.933917957,0.5703016,0.755235251,0.634577419,0.799797697,0.670610183,0.484547562,0.519810217,0.647452061,0.963979338,0.682193545,0.718829925,0.839513409,0.92964224,0.580122621,0.869035666,0.828864583,1,0.878044691,0.711617722,0.800469316,0.837788936,0.990371149,0.728386598,0.830924769,0.877374754,0.869210147,0.57639384,0.891458356,0.915240186,0.945767922,0.911574344,0.776141096,0.807551757,0.892207378,1,0.792066831,0.901535101,0.919136906,0.873127649,0.698913547,0.962026192,0.984277431,0.888651076,0.928831621,0.870834983,0.856142106,0.935152957,0.984620067,0.934228053,1,1,0.747792684,0.866072157,1,1,0.843550823,0.969243472,0.962698083,0.919412152,0.974001236,0.98277975,1,0.982863211,0.98696466,0.691461272,1,0.998620782,0.971055997,0.791077165,0.992471156,0.988716729,0.986334475,1,0.955931375,0.977384771,0.952555571,0.942777642,0.724331943,0.885861518,0.881828226,0.942862767,0.772054666,1,1,1,0.952683237,0.959897021,0.960640626,0.873281562,0.895046473,0.82940993,0.739401357,0.766108632,0.87989797,0.777602044,0.980831879,0.955654461,0.95104278,0.901690667,0.911963852,0.867760037,0.777194961,0.77613644,0.87746809,0.667424442,0.708018859,0.809403953,0.798393777,0.909321236,0.840220976,0.85106017,0.83717159,0.913712724,0.768334144,0.674078364,0.694279524,0.953491485,0.633219509,0.702844113,0.746726554,0.79115067,0.799317925,0.74628632,0.809204164,0.801672281,468.8949938,1015.73511,1107.730247,1168.823393,1328.193753,1561.663652,1346.286486,744.8782833,1015.619868,888.3056908,803.9961573,1035.189696,1264.341586,caudatus
0.908350908,0.648121543,0.595136012,0.739909611,1,0.687435057,0.874190949,0.721240906,0.935894907,0.750370748,0.577865591,0.664827564,0.734364042,0.88339353,0.690845178,0.600259885,0.655606325,0.912887591,0.574485474,0.730076155,0.707895138,0.798617912,0.739113156,0.631177115,0.708780859,0.753714282,0.872126508,0.653718155,0.520671946,0.638920159,0.952576679,0.570025503,0.755590946,0.634237617,0.800084559,0.66975708,0.4844592,0.519857127,0.647574946,0.959364236,0.682220293,0.718778646,0.838135604,0.941167128,0.580051848,0.869526814,0.82867412,1,0.87717299,0.711574345,0.800535877,0.837719985,0.987373219,0.728544221,0.830862347,0.877295641,0.889147019,0.576342824,0.892038202,0.915098275,0.945265083,0.911002464,0.776013352,0.807712943,0.892276572,1,0.792405558,0.90141968,0.918302912,0.888816089,0.698927884,0.962428289,0.984156666,0.887696886,0.92854355,0.870782145,0.856260952,0.93530851,0.984037902,0.934486873,1,1,0.758876226,0.866073016,1,1,0.842297248,0.969126717,0.962705148,0.919509429,0.97416859,0.984363394,1,0.982886121,0.986188107,0.704965377,1,0.998262172,0.971154953,0.789693406,0.992463542,0.988714606,0.986524561,1,0.952749504,0.977374212,0.952523807,0.943238593,0.740684121,0.885596628,0.881731294,0.942996972,0.770772238,1,1,1,0.952686418,0.9563217,0.96078983,0.873218909,0.894101943,0.841811459,0.738864966,0.766348694,0.880012518,0.776650736,0.980707868,0.955604462,0.950968766,0.901703374,0.907254974,0.868256315,0.777046325,0.779643881,0.918158786,0.666786481,0.708411417,0.809457078,0.797814974,0.90899499,0.840119394,0.851066537,0.837212883,0.90730922,0.767960701,0.673830316,0.695718851,0.982073165,0.632670448,0.703245575,0.746703305,0.790703817,0.798956693,0.746246393,0.809238581,0.801686642,472.129527,1016.876357,1107.102498,1167.90334,1322.067703,1562.653883,1345.154414,743.7975289,1017.981379,887.9016676,804.2403146,1035.69889,1264.569641,caudatus
