post,tags
correct folder structure for sites  i ve just started tidying up the server for a particular site and am running into some trouble when moving files.    i originally had <em>style.css</em> in my <strong>main folder</strong>  and another folder called <strong>images</strong>  so paths in the <em>.css</em> went <em>images/myimage.png</em>    now i have moved <em>style.css</em> into another folder called <strong>css</strong>.    so the image links in the css no longer work  as it s looking for the folder <strong>images</strong> from <strong>it s own css folder</strong>.    i changed the file path to <em>/images/myimage.png</em> as i thought this would make it climb up a level and then look for the <strong>images</strong> folder  but this doesn t seem to work.    i m interested to see what solutions people have and also any suggestions on how people organise their folders for a particular site.    thanks!,html
how to remove instanceof for calling the correct method   i have the following hierarchy of classes:   <pre><code>public interface message public interface v2message extends message public interface v3message extends message </code></pre>   i defined another interface to validate a message.    <pre><code>public interface validation {   boolean validate(message message); } </code></pre>   each class that implements <code>validation</code> can deal with v2 and/or v3 messages  so in my implementation i have to distinguish the kind of message i want to validate because the code will be different.   <pre><code>public class myvalidation implements validation {   public boolean validate(message message) {     if(message instanceof v2message) {       return validatev2((v2message)message);     } else if (message instanceof v3message) {       return validatev3((v3message)message);     } } </code></pre>   i was wondering if there is a way to remove the use of <code>instanceof</code>.,java
(html) why does a tag close itself  <pre class= lang-html prettyprint-override ><code>&lt;section id=&quot;advertise&quot;&gt;     &lt;a&gt;         &lt;i class=&quot;palette-90&quot;&gt;&lt;/i&gt;         &lt;div&gt;             &lt;img src=&quot;res/naver02.png&quot; alt=&quot;whale white&amp;black compare&quot;&gt;             여러분의 눈은 소중하니까  웹 페이지까지 다크하게!             &lt;button&gt;&lt;a href=&quot;#&quot;&gt;&lt;i class=&quot;palette-90&quot;&gt;&lt;/i&gt;다운로드&lt;/a&gt;&lt;/button&gt;         &lt;/div&gt;         &lt;div&gt;3일 동안 보지 않기&lt;i class=&quot;palette-90&quot;&gt;&lt;/i&gt;&lt;/div&gt;     &lt;/a&gt; &lt;/section&gt; </code></pre>  this is code in html file and it implemented in browser(chrome) like below  <pre class= lang-html prettyprint-override ><code>&lt;section id=&quot;advertise&quot;&gt;     &lt;a href=&quot;#&quot;&gt;         &lt;i class=&quot;palette-90&quot;&gt;&lt;/i&gt;     &lt;/a&gt;     &lt;div&gt;         &lt;a href=&quot;#&quot;&gt;             &lt;img src=&quot;res/naver02.png&quot; alt=&quot;whale white&amp;amp;black compare&quot;&gt;             여러분의 눈은 소중하니까  웹 페이지까지 다크하게!         &lt;/a&gt;         &lt;button&gt;&lt;a href=&quot;#&quot;&gt;&lt;/a&gt;&lt;a href=&quot;#&quot;&gt;&lt;i class=&quot;palette-90&quot;&gt;&lt;/i&gt;다운로드&lt;/a&gt;&lt;/button&gt;     &lt;/div&gt;     &lt;div&gt;3일 동안 보지 않기&lt;i class=&quot;palette-90&quot;&gt;&lt;/i&gt;&lt;/div&gt; &lt;/section&gt; </code></pre>  is the problem is the <code>div</code> under <code>a</code>  or something else  i wonder why are they different each other,html
weird inaccuracy in line rotation - c++  i have programmed a simple <a href= https://en.wikipedia.org/wiki/dragon_curve  rel= nofollow noreferrer >dragon curve</a> fractal. it seems to work for the most part  but there is an odd logical error that shifts the rotation of certain lines by one pixel. this wouldn t normally be an issue  but after a few generations  at the right size  the fractal begins to look wonky.    <a href= https://i.stack.imgur.com/1n9i7.jpg  rel= nofollow noreferrer ><img src= https://i.stack.imgur.com/1n9i7.jpg  alt= close up of the fractal ></a> <a href= https://i.stack.imgur.com/r0dqt.jpg  rel= nofollow noreferrer ><img src= https://i.stack.imgur.com/r0dqt.jpg  alt= after a few generations ></a>    i am using open cv in c++ to generate it  but i m pretty sure it s a logical error rather than a display error. i have printed the values to the console multiple times and seen for myself that there is a one-digit difference between values that are intended to be the exact same - meaning a line may have a y of 200 at one end and 201 at another.    here is the full code:   <pre><code>#include&lt;iostream&gt; #include&lt;cmath&gt; #include&lt;opencv2/opencv.hpp&gt; const int width=500; const int height=500; const double pi=std::atan(1)*4.0; struct point{   double x;   double y;   point(double x_ double y_){     x=x_;     y=y_;   }};  cv::mat img(width height cv_8uc3 cv::scalar(255 255 255));  double deg_to_rad(double degrees){return degrees*pi/180;}  point rotate(int degree  int centx  int centy  int ll) {   double radians = deg_to_rad(degree);    return point(centx + (ll * std::cos(radians))  centy + (ll * std::sin(radians))); } void generate(point &amp; r  std::vector &lt; point &gt; &amp; verticies  int rotation = 90) {   int currotation = 90;   bool start = true;   point center = r;   point rot(0  0);   std::vector&lt;point&gt; verticiesc(verticies);    for (point i: verticiesc) {     double dx = center.x - i.x;     double dy = center.y - i.y;     //distance from centre     int ll = std::sqrt(dx * dx + dy * dy);    //angle from centre     currotation = std::atan2(dy  dx) * 180 / pi;     //add 90 degrees of rotation     rot = rotate(currotation + rotation  center.x  center.y  ll);     verticies.push_back(rot);    //endpoint  where the next centre will be      if (start) {        r = rot;       start = false;     }   } } void gen(int gens  int bwidth = 1) {   int ll = 7;   std::vector &lt; point &gt; verticies = {     point(width / 2  height / 2 - ll)      point(width / 2  height / 2)   };   point rot(width / 2  height / 2);   for (int i = 0; i &lt; gens; i++) {     generate(rot  verticies);   } //draw lines   for (int i = 0; i &lt; verticies.size(); i += 2) {     cv::line(img  cv::point(verticies[i].x  verticies[i].y)  cv::point(verticies[i + 1].x  verticies[i + 1].y)  cv::scalar(0  0  0)  1  8);   } } int main() {   gen(10);   cv::imshow(    img);   cv::waitkey(0);   return 0; } </code></pre>,c++
how can i make this jquery work how i want to   fiddle here: <a href= http://jsfiddle.net/cgweb87/r3nex/  rel= nofollow >http://jsfiddle.net/cgweb87/r3nex/</a>    when you click on the h2  it slides the div up and down but how can i make it so that it slides the div up and the other sections below it slide up to sit under the h2  rather than the div sliding up to sit on the h2 below.    hard to explain but please check the fiddle,jquery
how can i select all checkboxes from a form using pure javascript (without js frameworks)   i have question  how write function to  select  all  chceckbox  on  form  when  all  checkbox id start  from  some const.  string   using  pure java script (without  jquery  and other frameworks)    i know how  do it  using  each function from jquery  but  i dont  have any idea hwo do it  in pure  js.my form ex.   <pre><code>    &lt;form id= myid  name= myform &gt; &lt;input type= checkbox   id= lang_1  value= de /&gt; de &lt;input type= checkbox   id= lang_2  value= us /&gt; us &lt;input type= checkbox   id= lang_3  value= ru /&gt; ru &lt;input type= button  onclick= select();   value= select all /&gt; &lt;/form&gt; </code></pre>,javascript
entering a value into an array of points   so i want to input the two coordinates of the point into the array. sorry if this is way off  i m very confused.   <pre><code>//create array of 100 coordinate points //excerpt from main  point[] a = new point[100];   scanner in = new scanner(system.in);  system.out.println( enter index:  );  int i = in.nextint(); //validate  system.out.print( enter integers x  y to replace:  );  a[i].input(in); </code></pre>   ...   <pre><code>public class point {    int x  y;    point(int x  int y) {     throw new unsupportedoperationexception( not supported yet. );   }    void input(scanner sc){     x = in.nextint();     y = in.nextint();   } } </code></pre>,java
jquery mouseover on page load  i have created a drop down menu using jquery s mouseover event. i would like to stop the event triggering if the cursor is over the menu on page load.    what i have seen happening is  the user clicks on a menu item which causes the relevant page to load. if they don t move their cursor  when the next page has loaded the mouseover event automatically fires becuase they are still hovering over the menu!    when this happens  the user doesn t realise the page has loaded; they just sit there waiting.    if you d like to see what i mean  go to www.snowrepublic.co.uk and click on say  gloves but dont move your cursor. the gloves page will load then the menu will instantly drop down. it s quite a large menu so you can see where the confusion comes from!    here s my code:   <pre><code>&lt;script type= text/javascript &gt; $(document).ready(function() {   // dropdown delay   var $over = false;   $( #header-nav li .nav ).removeclass( drop );   $( #header-nav li ).mouseover(function(){     $over = true;     settimeout( function(){ if ($over == true) $( #header-nav li .nav ).addclass( drop ); }  200 );   });    $( #header-nav li ).mouseout(function(){     $over = false;     settimeout( function(){ if ($over == false) $( #header-nav li .nav ).removeclass( drop ); }  200 );   }); }); &lt;/script&gt; </code></pre>   any way to stop the mouseover event firing on page load     this is strange...i ve just noticed this seems to be an intermittent problem. sometimes the menu doesn t drop down on page load  other times it does,jquery
namespace qualified names inside a user namespace  in c++  if i have   <pre><code>namespace mynamespace {     boost::whatever(); } </code></pre>   will the compiler look for whatever() in the boost namespace or in mynamespace::boost,c++
generic fill of some property in .net  i have 3 lists of co  sto  and per. each entity co sto and per has a field guid. i need to make some method to generate guid for every list something like   <pre><code> public static void fillguids (list&lt;&gt; list)         {             foreach ( var c in list)             {              }         } </code></pre>   please help. thank you,.net
is .net already the right way to go for small app development   i am developing a small windows app  but have some trouble deciding whether to use .net or not. as a coder i would like to make use of the .net libraries. on the other hand  requiring my users to download the gargantuan .net runtime seems like a horrible decision.    a 100 meg prerequisite might be alright for software in the scale of visual studio  but i feel like it would be a deal breaker for quick lightweight tools (think  for example  notepad++). in the future  the .net runtimes will likely become widespread enough to eradicate the problem  but in the short run  i feel uneasy.    in your opinion/experience  is 2009 too early for a small app to go .net  should i wait for the bigger players to pave the way     <em>edit: which versions  if any  come by default with xp sp2 and vista </em>,.net
changing the input value in html5 datalist <pre><code>&lt;input type= text  list= numbers &gt;  &lt;datalist id= numbers &gt;     &lt;option value= 110 &gt;     &lt;option value= 111 &gt;     &lt;option value= 112 &gt;     &lt;option value= 113 &gt;     &lt;option value= 114 &gt;     &lt;option value= 115 &gt; &lt;/datalist&gt; </code></pre>   <a href= http://jsfiddle.net/shvpb/ >http://jsfiddle.net/shvpb/</a>      scenario:<br> 1. user starts to write any of the value options or arrow down/up  and the dropdown list suggest the options.<br> 2. user mouseclicks or enterclicks on one of the options  and important: she can still scroll up/down the list.<br> 3. user clicks outside the input field. the input field is not in focus anymore.<br> 4. user wants to change her choice and clicks on the input field but the options are not visible anymore.      how can i show the options at step 4 as well,html
how does ascii value work internally   please use this code as reference by telling how it is giving ascii output   <pre><code>int main() {  char c; printf( enter a character:  ); scanf( %c  &amp;c); /* takes a character from user */  printf( ascii value of %c = %d  c c);  return 0; } </code></pre>,c
avoid scrolling in page  i have a webpage that uses some hidden textarea fields - for storing some javascript information (this is passed on to the server for processing).    however the only displayed form is a small form at the top - and the page has a scroller because of the hidden textareas. is there any way - i can remove that scroller,html
preferred include header for std::size_t  <code>std::size_t</code> is defined in any of:<br> <code>&lt;cstddef&gt;</code> <code>&lt;cstdio&gt;</code> <code>&lt;cstdlib&gt;</code> <code>&lt;cstring&gt;</code> <code>&lt;ctime&gt;</code> <code>&lt;cwchar&gt;</code>    which is considered  kosher  for getting just <code>std::size_t</code>,c++
can t read object property  i ve this object structure (chrome console output):   <pre><code>0:object 1:object 2:object </code></pre>   this 3 object are contained in one object called <code>response</code>  the response object contains all data to insert in my scheduler (but this isn t important). <br> now each object have this property:   <pre><code>appointments: array[2] unavailables: array[1] </code></pre>   i m interested to get the unavailables property. not all the three object is valorized  infact the object <code>1</code> as index  contains only the <code>appointments</code> data  the <code>unavailables</code> array is empty.<br><br>    now for the first object all working fine  <code>the object 0</code>  for the second object <code>object 1 as index</code>  i perform a condition for avoid the undefined property. the last one object is the problem  infact the data returned isn t correct. if i print the object 2 as follow (outside the for):   <pre><code>response[2][ unavailables ][0].id_users_provider </code></pre>   i get this: <code>92</code> and the result is correct.<br> but the foreach return a wrong value  this s my code:   <pre><code>for(var z = 0; z &lt; response.length; z++) {     if(response[z][ unavailables ][z] != undefined)     {          var id_operatore = response[z][ unavailables ][0].id_users_provider;          console.log(id_operatore);     } } </code></pre>   chrome console return:   <blockquote>    89   89 &lt;- this should be 92!  </blockquote>   other information for the iterested object:   <pre><code>2: object          appointmens: array[1]          unavailables: array[1]                       0: object                                 id: 189                                 id_users_provider:92 </code></pre>   what am i doing wrong,javascript
undefined index when using post  i m getting undefined index errors on the $_post variables. i.e. $_post[ hostname ]. i know kinda why i m getting them  but is there a way to keep the php and form in the same file and not get these errors        <pre><code>&lt;html&gt; &lt;head&gt;     &lt;title&gt;install forum&lt;/title&gt; &lt;/head&gt; &lt;body&gt; &lt;h1&gt;please enter your database information&lt;/h1&gt;  &lt;form action= install.php  method= post &gt; hostname: &lt;input type= text  name= hostname &gt;&lt;br/&gt; mysql user: &lt;input type= text  name= dbuser &gt;&lt;br/&gt; mysql pass: &lt;input type= password  name= dbpassword &gt;&lt;br/&gt; &lt;input type= submit  name= submit  value= submit &gt;&lt;br/&gt; &lt;/body&gt; &lt;/html&gt; &lt; php include_once( config.php ); $date = date( y-m-d );  //database variables $dbhost = strip_tags($_post[ hostname ]); $dbuser = strip_tags($_post[ dbuser ]); $dbpass = strip_tags($_post[ dbpassword ]); $submit = isset($_post[ submit ]); </code></pre>,php
query c# code dom  i would like to issue queries against a c#/.net code base in order to get instances that match that query.    for instance could i currently get all method a s which do not have a return value and which call classb.methodb  or all methods which operate on class variables and so on.    is this easily possible,.net
how to do a sql query that counts a word that appears in a string column with a join and group by   i want to count the amount of times that the word &quot;completed&quot; occurs in a info column. but the problem is that i want to put it with a group by and join. here is the example tables:   jobs <a href= https://i.stack.imgur.com/xiutg.png  rel= nofollow noreferrer >job table</a>   groups <a href= https://i.stack.imgur.com/hnqog.png  rel= nofollow noreferrer >group table</a>   i want something like this: <a href= https://i.stack.imgur.com/p5tso.png  rel= nofollow noreferrer >result table</a>   i was thinking of a query like this:   <code>select j.name  gname from   jobs as j inner join groups as g on j.groupid = g.groupid group by g.name  j.name </code>   so how can i count the amount of times &quot;completed&quot; occurs for each row of my results,sql
html5 canvas gradient appears black  i m trying to reproduce the following background image in an html5 canvas  however what renders on the browser is a black box. the original image was made in illustrator and that s where i m getting the coordinates from (actually used an export plug-in).   <pre><code>&lt;html lang= en &gt;  &lt;head&gt;   &lt;meta charset= utf-8  /&gt;   &lt;title&gt;index&lt;/title&gt;   &lt;script&gt;      function init() {        var canvas = document.getelementbyid( canvas );       var ctx = canvas.getcontext( 2d );        draw(ctx);     }      function draw(ctx) {        var gradient;        // layer1/red background bottom       ctx.save();       ctx.beginpath();       ctx.moveto(1036.0  789.7);       ctx.lineto(12.0  789.7);       ctx.lineto(12.0  21.7);       ctx.lineto(1036.0  21.7);       ctx.lineto(1036.0  789.7);       ctx.closepath();       ctx.fillstyle =  rgb(235  10  10) ;       ctx.fill();        // layer1/shadow bottom       ctx.beginpath();       ctx.moveto(1036.0  788.7);       ctx.lineto(12.0  788.7);       ctx.lineto(12.0  20.7);       ctx.lineto(1036.0  20.7);       ctx.lineto(1036.0  788.7);       ctx.closepath();       ctx.save();       ctx.transform(3.200  0.000  0.000  -4.206  196.6  -5329.4);       gradient = ctx.createradialgradient(96.7  -1580.0  0.0  96.7  -1580.0  161.7);       gradient.addcolorstop(0.00   rgb(0  0  0) );       gradient.addcolorstop(0.55   rgb(0  0  0) );       gradient.addcolorstop(1.00   rgb(0  0  0) );       ctx.fillstyle = gradient;       ctx.fill();       ctx.restore();       ctx.restore();     }   &lt;/script&gt;  &lt;/head&gt;  &lt;body onload= init() &gt;    &lt;canvas id= canvas  width= 1049  height= 792 &gt;&lt;/canvas&gt;  &lt;/body&gt; &lt;/html&gt; </code></pre>   <br> <strong>edit:</strong> actually i just realized that i forgot to add the alphas in the gradient stops  the change below solves the problem:   <pre><code>      gradient.addcolorstop(0.00   rgba(0  0  0 0) );       gradient.addcolorstop(1.00   rgba(0  0  0  0.5) ); </code></pre>   <a href= https://i.stack.imgur.com/8usrt.png  rel= nofollow noreferrer ><img src= https://i.stack.imgur.com/8usrt.png  alt= enter image description here ></a>,html
jquery file upload size check <pre><code>licence: {                 required:true                  accept:  application/pdf                   size: 1mb              } </code></pre>   i wanted to validate for file upload input tag named as licence . max size should be 1 mb and for above 1mb it should show error.how can i write it   i already have it as size: 1mb. is this correct,jquery
uselegacyv2runtimeactivationpolicy  does not work if config file is not in installation folder  after converting the .net application to 4.0v i encountered problems related to interop assembly  as a work around to the problem the following was embedded in the configuration file    <pre><code>  &lt;startup uselegacyv2runtimeactivationpolicy= true &gt;     &lt;supportedruntime version= v4.0 /&gt;   &lt;/startup&gt; </code></pre>   however the above solution fails when the config file is not in the installation folder  i would like to know whether it is possible to force the application to read the above setting from a config file that is located in a different folder (other than installation folder) or is it possible to programmatically achieve what  uselegacyv2runtimeactivationpolicy  tag does,.net
array initialization giving garbage values  i want to initialize all the array elements with just <strong>one value</strong> so i wanted to use <strong>option 1</strong>  the shorter version. but that does not seem to working. however <strong>option 2</strong> works. can anybody please explain what s going wrong when i try to initialize via option 1..   <pre><code> int main()     {         int arr[5] = { 2 }; // option 1         int arr1[5] = { 2  2  2  2  2 }; //option 2         for (int i = 0; i &lt; 5; i++)             cout &lt;&lt; arr[i] &lt;&lt;    ;         for (int i = 0; i &lt; 5; i++)             cout &lt;&lt; arr1[i] &lt;&lt;    ;     } </code></pre>,c++
please help explain this sql statement  the table <code>arc(x y)</code> currently has the following tuples (note there are duplicates):    <pre><code>(1 2)  (1 2)  (2 3)  (3 4)  (3 4)  (4 1)  (4 1)  (4 1)  (4 2) </code></pre>   compute the result of the query:   <pre><code>select a1.x  a2.y  count(*) from arc a1  arc a2 where a1.y = a2.x group by a1.x  a2.y; </code></pre>   what are <code>a1</code> and <code>a2</code> referring to,sql
how to split values of array using jquery  i need to split the data in the array   the sample data is as the following .   <pre><code> var data = [1   asia 11 3 0 27.0 0.0 ]; </code></pre>   how to split this into two values,jquery
simplest jquery masonry script  i looking-for script like jquery masonry  but very simplest.<br> interested me only stacking images without animation  events  etc.,jquery
sqlexception has different constructors for the same system.data version  i have the following two machines with the .net framework versions installed:   <pre><code>machine a ------------- v4.0.30319 v3.5 v3.0 v2.0.50727 v1.1.4322 v1.0.3705  machine b ------------- v4.5 v4.0.30319 v3.5 v3.0 v2.0.50727 v1.1.4322 v1.0.3705 </code></pre>   when decompiling system.data  version=4.0.0.0 using dotpeek on machine a  i get the following:   <pre><code>// type: system.data.sqlclient.sqlexception // assembly: system.data  version=4.0.0.0  culture=neutral  publickeytoken=b77a5c561934e089 // assembly location: c:\windows\microsoft.net\assembly\gac_32\system.data\v4.0_4.0.0.0__b77a5c561934e089\system.data.dll  namespace system.data.sqlclient {     private sqlexception(string message  sqlerrorcollection errorcollection)     {     } } </code></pre>   when decompiling system.data  version=4.0.0.0 using dotpeek on machine b  i get the following:   <pre><code>// type: system.data.sqlclient.sqlexception // assembly: system.data  version=4.0.0.0  culture=neutral  publickeytoken=b77a5c561934e089 // assembly location: c:\windows\microsoft.net\assembly\gac_32\system.data\v4.0_4.0.0.0__b77a5c561934e089\system.data.dll  namespace system.data.sqlclient {     private sqlexception(string message  sqlerrorcollection errorcollection  exception innerexception  guid conid)       : base(message  innerexception)     {     } } </code></pre>   as you can see <code>sqlexception</code> has different constructors even though the <code>system.data</code> versions appear to be the same. i suspect the reason is that machine b has .net 4.5 installed  however i don t understand how a dll with same version and publickeytoken can have different implementations of the same class.     can anyone confirm that this class did change between 4.0 and 4.5      also  isn t an in-place upgrade dangerous  i was using reflection to create an instance of a sqlexception and now this is suddenly broken by installing a later version of the framework.,.net
why will lines 56 and 67 not work  (.votess +=1;) <pre><code>var imgs = [ bmw.jpg    bugatti.jpg    classic.jpg    concept.jpg    corvette.jpg    dino.jpg    lambo.jpg    mcclaren.jpg    p1.jpg    porsche.jpg    rally.jpg    audi.jpg ];         // var imgs_count = { bmw.jpg : 0   bugatti.jpg : 0   classic.jpg : 0   concept.jpg : 0   corvette.jpg : 0   dino.jpg : 0   lambo.jpg : 0   mcclaren.jpg : 0   p1.jpg : 0   porsche.jpg : 0  rally.jpg : 0   audi.jpg :0}          // for (var i in imgs_count) {         //   imgs_count[i]         // }          var allcars = [];         var votes;          function car(file) {           this.file = file;           this.votes = 0;           allcars.push(this);         }          var bmw = new car( bmw.jpg );         var bugatti = new car( bugatti.jpg );         var classic = new car( classic.jpg );         var concept = new car( concept.jpg );         var corvette = new car( corvette.jpg );         var dino = new car( dino.jpg );         var lambo = new car( lambo.jpg );         var mcclaren = new car( mcclaren.jpg );         var p1 = new car( p1.jpg );         var porsche =new car( porsche.jpg );         var rally = new car( rally.jpg );         var audi = new car( audi.jpg );          var idx1 = 0;         var idx2 = 0;          var path =  cars/ ;         var done = false;          function getrandomimage() {           idx1 = math.floor(math.random()*imgs.length);           var img1 = imgs[idx1];           idx2 = idx1;           while (idx2 == idx1) {             idx2 = math.floor(math.random()*imgs.length);           }           img2 = imgs[idx2];           document.getelementbyid( choice1 ).setattribute( src   path + img1);           document.getelementbyid( choice2 ).setattribute( src   path + img2);          }          function setonclicks(id) {           document.getelementbyid(id).addeventlistener( click   function(event) {             var choice = event.target.id;             if (choice ===  choice1 ) {               console.log(allcars);               var img = document.getelementbyid(id).getattribute( src );               var allcars = img.slice(5 img.length);               this.allcars[idx1].votes += 1;               console.log(idx1);               console.log(this.allcars[idx1].votes)               if ( allcars[idx1].votes=3) {                    done = true;                }             }             if (choice ===  choice2 ) {               var img = document.getelementbyid(id).getattribute( src );               var allcars = img.slice(5 img.length);               console.log(idx2);               console.log(this.allcars[idx2].votes);               this.allcars[idx2].votes += 1;                if (allcars[idx2].votes == 3) {                 done = true;               }             }             if (!done)               getrandomimage();           });         }            getrandomimage();         setonclicks( choice1 );         setonclicks( choice2 )l </code></pre>,javascript
c - compare a list of numbers to array  i m taking a list of numbers that are strings and comparing them to a list of numbers that are strings in an array. when a number in the list matches a number in the array   match found  is displayed. for the matching numbers nothing else should be displayed. for number 6   match not found  is displayed.    list: 12346    array: 12345    note:    <pre><code>while(not end of file) {   for(i = 0; i &lt; arraycount; i++)   {     if(strcmp(numberlist.numbers array[i].numbers) == 0)       //display  match found    } } </code></pre>   i m not sure what to do after this point or if i m even approaching this right. if i put an else statement that displays  not found  after the if statement then this is displayed for the  match found  numbers.    example of what i do not want:   <pre><code>1 match found not found not found not found not found 2 not found match found not found not found not found 3 not found not found match found not found not found 4 not found not found not found match found not found 6 not found not found not found not found not found </code></pre>   example of what i want:   <pre><code>1 match found 2 match found 3 match found 4 match found 6 not found </code></pre>   this is for a beginners class  so i have to keep the code at a beginners level.    edit:    <strong>solution</strong>   <pre><code>while(not end of file) {   for(i = 0; i &lt; arraycount; i++)   {     found = 0;     if(strcmp(numberlist.numbers array[i].numbers) == 0)     found = 1;     //display  match found    }   if (found != 1)   //display  not found  } </code></pre>,c
how to do a sscanf up to 70 characters or a newline  i would like to use sscanf to read up the 70 characters of a string or to the newline character  which ever comes first. i understand that %[^\n] allows me to read until a newline character is reached  but how would i go about of reading a maximum of 70 characters,c
c++ - cin.fail when space on begining  i need help with cin.fail when it starts with a space.    this is what i mean.   <pre><code>#include &lt;iostream&gt; #include &lt;math.h&gt;  using namespace std;  int main () {     char b[80];     int e d v m=0;      for(int i=0;i&lt;80;i++)     {         b[i]=0;     }      cout &lt;&lt;  insert number in binary:  &lt;&lt; endl;     cin &gt;&gt; b;      v=0;     for(int i=0;i&lt;80;i++)     {         if(b[i]== 1  || b[i]== 0  || b[i]== \n )         {         v++;         }         else if(b[i]!=0 || b[i]!= \0  || b[i]==   )         {             cout &lt;&lt;  error  &lt;&lt; endl;             return 0;         }     }      e=v-1;     d=0;     m=0;     for(int i=0;i&lt;v;i++)     {       m=(b[i]-48)*(pow(2 e));       d=d+m;       e=e-1;     }      cout &lt;&lt;  his number in decimal:  &lt;&lt; d &lt;&lt; endl;      return 0; } </code></pre>   when there is something like 1010 it ok  it will give me number. if it contains other number - 2 3 etc.. it will fail  its ok but when it get something like _101010 .. programm will still proceed and it will give me number  but i need it to fail. so i need something like .. when b contains 1 0 or \n  programm will continue  otherwise it will fail. but when i put in \n like     <code>if(b[i]== 1  || b[i]== 0  || b[i]== \n )</code> - its not working .. i mean  programm fails in any case ...     sorry for asking on this  stupid  question  but i am doing it for hours and still didnt figure it out .. thanks guys.,c++
error while installing the .net windowservice :the name is already in use as either a server or service name  i build a new window service on my machine and copy the whole proj to the server and try to install the window service on server machine . i dont install the service in my machine...    i get the following error :    an exception occurred during the install phase. system.componentmodel.win32exception: the name is already in use as either a se vice name or a service display name    but if i run install in my local machine it works.    is it because the project i have built in my machine and that service somehow get registered to my ip.    serivce name also i have kept it is unique.    any suggestions ppl,.net
learning how to write a class and object first time  so i am using the hardest way to learn python and i am on exercise 40  and below is the code that we are instructed to write into a file named ex40.py:   <pre><code>class song(object):      def _init_(self  lyrics):         self.lyrics = lyrics      def sing_me_a_song(self):         for line in self.lyrics:             print line  happy_bday = song([ happy birthday to you                       i don t want to get sued                       so i ll stop right there ])  bulls_on_parade = song([ they rally around the family                            with pockets full of shells ])  happy_bday.sing_me_a_song()  bulls_on_parade.sing_me_a_song() </code></pre>   then to run it  i am doing: python ex40.py and i am receiving error:   <pre><code>macbook-pro-3:pythonsscripts$ python ex40.py  traceback (most recent call last):   file  ex40.py   line 12  in &lt;module&gt;      so i ll stop right there ]) typeerror: object() takes no parameters </code></pre>,python
cant call function due to arguments  basically i m making a caesar cipher but when i added functions and included arguments the while loop at the bottom can t call the function. help would be greatly appreciated.     sorry if the format of the code looks kinda odd but i only need to fix the functions and arguments    thanks in advance.   <pre><code>flag = 0  small_chars = [chr(item) for item in range(ord( a )  ord( z )+1)] upper_chars = [item.upper() for item in small_chars]  def encryptionfunction(chr_item  is_upper_case):             cipher each chr_item.             # setting orig and end order.     if is_upper_case:         orig_ord = ord( a )         end_ord  = ord( z )     else:         orig_ord = ord( a )         end_ord  = ord( z )      # calculating shift         temp_ord = ord(chr_item)+shift     # calculating offset order with modulo.     # char is after end_ord  calculating offset     num_of_chars = 26     offset_ord = (temp_ord - end_ord - 1)%num_of_chars     return chr(orig_ord + offset_ord)  # enable while loop to repeat until status not  y      status =  y      while status ==  y :     # enter word to cipher.         word = input( word:  )     # enter char shift     shift = 5     print      # create cipher list variable     cipher = list()     # loop trough each char in word     for chr_item in word:         # encode just letters.         # replace non-alfa with underscore:  _          if chr_item in upper_chars or chr_item in small_chars:             # set is_uppser_case to true for upper case chars.             is_upper_case = (chr_item in upper_chars) and true             # cipher char.             temp_chr = encryptionfunction(chr_item  is_upper_case)             # append ciphered char to list             cipher.append(temp_chr)         elif chr_item is    :             cipher.append(chr_item)         else:             cipher.append( _ )      # print ciphered word     print (  .join(cipher))  def decryptionfunction(chr_item  is_upper_case):             cipher each chr_item.             # setting orig and end order.     if is_upper_case:         orig_ord = ord( a )         end_ord  = ord( z )     else:         orig_ord = ord( a )         end_ord  = ord( z )      # calculating shift         temp_ord = ord(chr_item)+shift     # calculating offset order with modulo.     # char is after end_ord  calculating offset     num_of_chars = 26     offset_ord = (temp_ord - end_ord - 1)%num_of_chars     return chr(orig_ord - offset_ord)  # enable while loop to repeat until status not  y      status =  y      while status ==  y :     # enter word to cipher.         word = input( word:  )     # enter char shift     shift = 5     print      # create cipher list variable     cipher = list()     # loop trough each char in word     for chr_item in word:         # encode just letters.         # replace non-alfa with underscore:  _          if chr_item in upper_chars or chr_item in small_chars:             # set is_uppser_case to true for upper case chars.             is_upper_case = (chr_item in upper_chars) and true             # cipher char.             temp_chr = encryptionfunction(chr_item  is_upper_case)             # append ciphered char to list             cipher.append(temp_chr)         elif chr_item is    :             cipher.append(chr_item)         else:             cipher.append( _ )      # print ciphered word     print (  .join(cipher))   while flag == 0:     answer=input( would you like to encrypt(1) or decrypt(2) :  )      if answer ==  encrypt :         flag = 1         encryptionfunction(chr_item  is_upper_case)      elif answer ==  1 :         flag = 1         encryptionfunction(chr_item  is_upper_case)      elif answer ==  decrypt :         flag = 2         decryptionfunction(chr_item  is_upper_case)      elif answer ==  2 :         flag = 2         decryptionfunction(chr_item  is_upper_case)      else:         print( please enter a vaild answer.  ) </code></pre>,python
